cif,frekuensi rtg,frekuensi pos,frekuensi wib,frekuensi clr,frekuensi swt,saldo
10186193948,NULL,2,NULL,NULL,NULL,20113.000
10186197953,NULL,1,NULL,NULL,NULL,937026.000
10186198867,NULL,1,NULL,NULL,NULL,1355613.000
10186199195,NULL,1,NULL,NULL,NULL,11933876.000
10186199972,NULL,1,NULL,NULL,NULL,106954.000
10186200818,NULL,1,NULL,NULL,NULL,1083537.000
10186201295,NULL,1,NULL,NULL,NULL,78810.000
10186202298,NULL,NULL,45,NULL,NULL,11373484.000
10186202320,NULL,1,NULL,NULL,NULL,16224058.000
10186202939,NULL,1,NULL,NULL,NULL,53006.000
10186203167,NULL,1,NULL,NULL,NULL,131709.000
10186204359,NULL,1,NULL,NULL,NULL,3801618.000
10186205311,NULL,1,NULL,NULL,NULL,2362296.000
10186205885,NULL,2,NULL,NULL,NULL,1003266.000
10186207217,NULL,1,NULL,NULL,NULL,575046.000
10186208335,NULL,2,NULL,NULL,NULL,864963.000
10186208455,NULL,1,NULL,NULL,NULL,131049.000
10186208875,NULL,1,NULL,NULL,NULL,10329690.000
10186209158,NULL,1,NULL,NULL,NULL,0.000
10186210679,NULL,1,NULL,NULL,NULL,13226.000
10186210723,NULL,4,NULL,NULL,NULL,511555.000
10186211364,NULL,1,NULL,NULL,NULL,1935977.000
10186212021,NULL,1,NULL,NULL,NULL,2279234.000
10186212134,NULL,1,NULL,NULL,NULL,15320.000
10186212135,NULL,1,NULL,NULL,NULL,78230637.000
10186212237,NULL,1,NULL,NULL,NULL,30178.000
10186212496,NULL,1,NULL,NULL,NULL,0.000
10186213155,NULL,1,NULL,NULL,NULL,541341.000
10186213864,NULL,1,NULL,NULL,NULL,43220.000
10186214328,NULL,3,NULL,NULL,NULL,92641.000
10186215230,NULL,1,NULL,NULL,NULL,31917794.000
10186215463,NULL,1,NULL,NULL,NULL,14188028.000
10186216637,NULL,1,NULL,NULL,NULL,0.000
10186218724,NULL,3,NULL,NULL,NULL,16211221.000
10186218873,NULL,1,NULL,NULL,NULL,6417418.000
10186219019,NULL,1,NULL,NULL,NULL,10736.000
10186219121,NULL,1,NULL,NULL,NULL,2000.000
10186220308,NULL,NULL,4,NULL,NULL,1221158142.000
10186221521,NULL,1,NULL,NULL,NULL,133747631.000
10186221634,NULL,1,NULL,NULL,NULL,999.000
10186221998,NULL,1,NULL,NULL,NULL,919207.000
10186222607,NULL,5,NULL,NULL,NULL,3260.000
10186222902,NULL,1,NULL,NULL,NULL,63610.000
10186224030,NULL,1,NULL,NULL,NULL,160600.000
10186224077,NULL,1,NULL,NULL,NULL,28085.000
10186224911,NULL,1,NULL,NULL,NULL,27635.000
10186225126,NULL,1,NULL,NULL,NULL,447504.000
10186225619,NULL,1,NULL,NULL,NULL,35782.000
10186227009,NULL,1,NULL,NULL,NULL,2851442.000
10186227368,NULL,NULL,1,NULL,NULL,49823629.000
10186227470,NULL,1,NULL,NULL,NULL,117500.000
10186227890,NULL,1,NULL,NULL,NULL,249001.000
10186229705,NULL,1,NULL,NULL,NULL,42171720.000
10186230640,NULL,1,NULL,NULL,NULL,638835.000
10186230687,NULL,1,NULL,NULL,NULL,137354.000
10186230731,NULL,2,NULL,NULL,NULL,3379088.000
10186230756,NULL,1,NULL,NULL,NULL,113433200.000
10186230789,NULL,1,NULL,NULL,NULL,592522.000
10186231530,NULL,1,NULL,NULL,NULL,4330153.000
10186231701,NULL,1,NULL,NULL,NULL,1497636.000
10186231837,NULL,1,NULL,NULL,NULL,36443.000
10186232189,NULL,1,NULL,NULL,NULL,2706860.000
10186232637,NULL,1,NULL,NULL,NULL,17119760.000
10186233552,NULL,1,NULL,NULL,NULL,3232862.000
10186235411,NULL,1,NULL,NULL,NULL,26279.000
10186235604,NULL,2,NULL,NULL,NULL,995526.000
10186236070,NULL,2,NULL,NULL,NULL,54041.000
10186237243,NULL,2,NULL,NULL,NULL,2371784.000
10186237445,NULL,1,NULL,NULL,NULL,1216103.000
10186238215,NULL,1,NULL,NULL,NULL,5013389.000
10186240064,NULL,1,NULL,NULL,NULL,94655.000
10186240269,NULL,1,NULL,NULL,NULL,1519305.000
10186240457,NULL,1,NULL,NULL,NULL,0.000
10186240706,NULL,3,NULL,NULL,NULL,144970.000
10186241676,NULL,4,NULL,NULL,NULL,38880.000
10186242117,NULL,1,NULL,NULL,NULL,9939.000
10186242310,NULL,1,NULL,NULL,NULL,26620.000
10186242385,NULL,1,NULL,NULL,NULL,321146.000
10186242453,NULL,1,NULL,NULL,NULL,11771865.000
10186242884,NULL,1,NULL,NULL,NULL,5320.000
10186251637,NULL,1,NULL,NULL,NULL,181434.000
10186258929,NULL,1,NULL,NULL,NULL,25500.000
10186258940,NULL,1,NULL,NULL,NULL,593000.000
10186259157,NULL,1,NULL,NULL,NULL,7212500.000
10186262067,NULL,1,NULL,NULL,NULL,15500.000
10186264388,NULL,1,NULL,NULL,NULL,125500.000
10186264650,NULL,1,NULL,NULL,NULL,41900.000
10186265551,NULL,1,NULL,NULL,NULL,41900.000
10186265653,NULL,6,NULL,NULL,NULL,41400.000
10186266321,NULL,1,NULL,NULL,NULL,41900.000
10186266600,NULL,1,NULL,NULL,NULL,0.000
10186267845,NULL,2,NULL,NULL,NULL,9000.000
10186271758,NULL,9,NULL,NULL,NULL,156213.000
10186280547,NULL,1,NULL,NULL,NULL,5050925.000
10186293930,NULL,1,NULL,NULL,NULL,45053.000
10186294346,NULL,1,NULL,NULL,NULL,493899.000
10186295104,NULL,1,NULL,NULL,NULL,38753.000
10186316069,NULL,4,NULL,NULL,NULL,135097.000
10186316483,NULL,1,NULL,NULL,NULL,2236184.000
10186317795,NULL,2,NULL,NULL,NULL,440674.000
10186319598,NULL,1,NULL,NULL,NULL,1234610.000
10186319972,NULL,1,NULL,NULL,NULL,16257788.000
10186320052,NULL,1,NULL,NULL,NULL,73000.000
10186320335,NULL,1,NULL,NULL,NULL,109000.000
10186320738,NULL,1,NULL,NULL,NULL,12487.000
10186326305,NULL,1,NULL,NULL,NULL,83625.000
10186330152,NULL,1,NULL,NULL,NULL,20000.000
10186331259,NULL,1,NULL,NULL,NULL,364734.000
10186334144,NULL,1,NULL,NULL,NULL,479000.000
10186336445,NULL,1,NULL,NULL,NULL,266049.000
10186336511,NULL,1,NULL,NULL,NULL,49261.000
10186339432,NULL,1,NULL,NULL,NULL,10742.000
10186341418,NULL,1,NULL,NULL,NULL,612607.000
10186341644,NULL,1,NULL,NULL,NULL,0.000
10186342707,NULL,4,NULL,NULL,NULL,52023.000
10186344353,NULL,1,NULL,NULL,NULL,84447.000
10186347098,NULL,1,NULL,NULL,NULL,1700114.000
10186349254,NULL,1,NULL,NULL,NULL,334000.000
10186349487,NULL,1,NULL,NULL,NULL,20229319.000
10186352365,NULL,1,NULL,NULL,NULL,21847512.000
10186353032,NULL,1,NULL,NULL,NULL,26006.000
10186353640,NULL,1,NULL,NULL,NULL,4119.000
10186353664,NULL,1,NULL,NULL,NULL,40893.000
10186353847,NULL,1,NULL,NULL,NULL,6646682.000
10186354658,NULL,1,NULL,NULL,NULL,176562.000
10186354782,NULL,4,NULL,NULL,NULL,8500.000
10186355030,NULL,3,NULL,NULL,NULL,252616.000
10186355355,NULL,1,NULL,NULL,NULL,3145762.000
10186358753,NULL,1,NULL,NULL,NULL,2312932.000
10186360323,NULL,1,NULL,NULL,NULL,30933.000
10186360398,NULL,1,NULL,NULL,NULL,52799.000
10186367667,NULL,1,NULL,NULL,NULL,639.000
10186373219,NULL,1,NULL,NULL,NULL,3291507.000
10186376004,NULL,1,NULL,NULL,NULL,4056544.000
10186376761,NULL,1,NULL,NULL,NULL,29913.000
10186377481,NULL,3,NULL,NULL,NULL,516169.000
10186379387,NULL,1,NULL,NULL,NULL,4326368.000
10186379649,NULL,1,NULL,NULL,NULL,1114501.000
10186381219,NULL,1,NULL,NULL,NULL,499591.000
10186381984,NULL,1,NULL,NULL,NULL,809275.000
10186382200,NULL,1,NULL,NULL,NULL,5860832.000
10186382819,NULL,1,NULL,NULL,NULL,168000.000
10186383461,NULL,1,NULL,NULL,NULL,736531.000
10186387398,NULL,1,NULL,NULL,NULL,9058.000
10186387613,NULL,3,NULL,NULL,NULL,13570.000
10186387705,NULL,1,NULL,NULL,NULL,3698614.000
10186388032,NULL,1,NULL,NULL,NULL,34000.000
10186388237,NULL,1,NULL,NULL,NULL,160959.000
10186388754,NULL,1,NULL,NULL,NULL,234209.000
10186394320,NULL,1,NULL,NULL,NULL,10094254.000
10186396505,NULL,NULL,3,NULL,NULL,119011.000
10186397600,NULL,1,NULL,NULL,NULL,208890.000
10186417698,NULL,1,NULL,NULL,NULL,20500.000
10186477633,NULL,1,NULL,NULL,NULL,17000.000
10186485094,NULL,1,NULL,NULL,NULL,700.000
10186488051,NULL,1,NULL,NULL,NULL,8737332.000
10186490048,NULL,1,NULL,NULL,NULL,36000.000
10186501394,NULL,1,NULL,NULL,NULL,4500.000
10186510866,NULL,1,NULL,NULL,NULL,1770661.000
10186512441,NULL,1,NULL,NULL,NULL,2000.000
10186529663,NULL,1,NULL,NULL,NULL,0.000
10186530151,NULL,1,NULL,NULL,NULL,42499.000
10186530475,NULL,1,NULL,NULL,NULL,1999.000
10186530519,NULL,1,NULL,NULL,NULL,66691524.000
10186534444,NULL,1,NULL,NULL,NULL,495756.000
10186535506,NULL,1,NULL,NULL,NULL,1010018.000
10186545100,NULL,1,1,NULL,1,18463738.000
10186546700,NULL,1,NULL,NULL,NULL,7491460.000
10186647743,NULL,13,NULL,NULL,NULL,592124.000
10186648051,NULL,1,NULL,NULL,NULL,1002390.000
10186650733,NULL,1,NULL,NULL,NULL,333851.000
10186652516,NULL,2,NULL,NULL,NULL,5457725.000
10186658961,NULL,1,NULL,NULL,NULL,0.000
10186675634,NULL,1,NULL,NULL,NULL,602000.000
10186680440,NULL,1,NULL,NULL,NULL,5502.000
10186699875,NULL,1,NULL,NULL,NULL,72873.000
10186704384,NULL,1,NULL,NULL,NULL,27000.000
10186704465,NULL,1,NULL,NULL,NULL,0.000
10186704885,NULL,1,NULL,NULL,NULL,1553723.000
10186705366,NULL,1,NULL,NULL,NULL,198008.000
10186705534,NULL,1,NULL,NULL,NULL,955953.000
10186707623,NULL,1,NULL,NULL,NULL,2603177.000
10186708765,NULL,1,NULL,NULL,NULL,11013756.000
10186711980,NULL,1,NULL,NULL,NULL,47400.000
10186712082,NULL,1,NULL,NULL,NULL,45027.000
10186712127,NULL,1,NULL,NULL,NULL,2769465.000
10186712669,NULL,1,NULL,NULL,NULL,27558.000
10186712749,NULL,1,NULL,NULL,NULL,330635.000
10186712896,NULL,1,NULL,NULL,NULL,251540.000
10186712952,NULL,2,NULL,NULL,NULL,124898953.000
10186713088,NULL,1,NULL,NULL,NULL,96999.000
10186713900,NULL,3,NULL,NULL,NULL,159643.000
10186713922,NULL,1,NULL,NULL,NULL,45646585.000
10186715737,NULL,1,NULL,NULL,NULL,54300.000
10186718636,NULL,1,NULL,NULL,NULL,3014000.000
10186719992,NULL,2,NULL,NULL,NULL,1679743.000
10186725906,NULL,3,NULL,NULL,NULL,2342847.000
10186727495,NULL,2,NULL,NULL,NULL,658830.000
10186748718,NULL,1,NULL,NULL,NULL,9682.000
10186749092,NULL,1,NULL,NULL,NULL,514450.000
10186755028,NULL,1,NULL,NULL,NULL,999999.000
10186755052,NULL,2,NULL,NULL,NULL,999.000
10186763322,NULL,1,NULL,NULL,NULL,3600.000
10186764777,NULL,1,NULL,NULL,NULL,595257.000
10186768508,NULL,1,NULL,NULL,NULL,12827145.000
10186769866,NULL,1,NULL,NULL,NULL,2256852.000
10186774478,NULL,1,NULL,NULL,NULL,94758.000
10186779907,NULL,1,NULL,NULL,NULL,2012779.000
10186783213,NULL,1,NULL,NULL,NULL,450.000
10186785751,NULL,1,NULL,NULL,NULL,495994.000
10186808104,NULL,1,NULL,NULL,NULL,15812.000
10186836969,NULL,1,NULL,NULL,NULL,484000.000
10186839551,NULL,1,NULL,NULL,NULL,26.000
10186854421,NULL,1,NULL,NULL,NULL,19000.000
10186854956,NULL,1,NULL,NULL,NULL,227643.000
10186856724,NULL,2,NULL,NULL,NULL,15208.000
10186868571,NULL,1,NULL,NULL,NULL,2000.000
10186884303,NULL,1,NULL,NULL,NULL,43500.000
10186895980,NULL,1,NULL,NULL,NULL,737419.000
10186910795,NULL,1,NULL,NULL,NULL,1900944.000
10186917092,NULL,1,NULL,NULL,NULL,99900.000
10186917576,NULL,1,NULL,NULL,NULL,5255761.000
10186927767,NULL,2,NULL,NULL,NULL,4285848.000
10186928037,NULL,1,NULL,NULL,NULL,301252.000
10186943147,NULL,1,NULL,NULL,NULL,592413.000
10186946493,NULL,1,NULL,NULL,NULL,111001.000
10186948468,NULL,1,NULL,NULL,NULL,70000.000
10186948910,NULL,1,NULL,NULL,NULL,500.000
10186952206,NULL,1,NULL,NULL,NULL,7000.000
10186961387,NULL,1,NULL,NULL,NULL,3253676.000
10186980603,NULL,1,NULL,NULL,NULL,593779.000
10186989844,NULL,1,NULL,NULL,NULL,17730981.000
10186991501,NULL,1,NULL,NULL,NULL,196575.000
10187000645,NULL,1,NULL,NULL,NULL,62500.000
10187001521,NULL,1,NULL,NULL,NULL,9119352.000
10187030572,NULL,1,NULL,NULL,NULL,304000.000
10187036495,NULL,1,NULL,NULL,NULL,14057.000
10187048006,NULL,1,NULL,NULL,NULL,28500.000
10187052666,NULL,1,NULL,NULL,NULL,5655.000
10187053817,NULL,1,NULL,NULL,NULL,620631.000
10187057847,NULL,1,NULL,NULL,NULL,660621.000
10187064074,NULL,2,NULL,NULL,NULL,0.000
10187072623,NULL,1,NULL,NULL,NULL,827441.000
10187092640,NULL,1,NULL,NULL,NULL,796000.000
10187097435,NULL,2,NULL,NULL,NULL,31791529.000
10187107853,NULL,1,NULL,NULL,NULL,22000.000
10187108719,NULL,1,NULL,NULL,NULL,17408806.000
10187109555,NULL,2,NULL,NULL,NULL,486834.000
10187113436,NULL,1,NULL,NULL,NULL,146330.000
10187114230,NULL,1,NULL,NULL,NULL,2140034.000
10187138372,NULL,1,NULL,NULL,NULL,3137.000
10187139029,NULL,1,NULL,NULL,NULL,520251.000
10187149749,NULL,NULL,4,NULL,NULL,714834.000
10187155808,NULL,1,NULL,NULL,NULL,3003023.000
10187211455,NULL,1,NULL,NULL,NULL,500008.000
10187214305,NULL,1,NULL,NULL,NULL,7096.000
10187227604,NULL,1,NULL,NULL,NULL,5000.000
10187228228,NULL,1,NULL,NULL,NULL,615023.000
10187228297,NULL,1,NULL,NULL,NULL,1483077.000
10187228415,NULL,1,NULL,NULL,NULL,4796.000
10187229256,NULL,1,NULL,NULL,NULL,2997155.000
10187233924,NULL,1,NULL,NULL,NULL,987567.000
10187235932,NULL,1,NULL,NULL,NULL,24500.000
10187236903,NULL,1,NULL,NULL,NULL,76646.000
10187240097,NULL,1,NULL,NULL,NULL,0.000
10187245027,NULL,1,NULL,NULL,NULL,7500.000
10187260982,NULL,1,NULL,NULL,NULL,4011062.000
10187273260,NULL,1,NULL,NULL,NULL,10483604.000
10187277782,NULL,1,NULL,NULL,NULL,0.000
10187278910,NULL,1,NULL,NULL,NULL,7000.000
10187281089,NULL,1,NULL,NULL,NULL,382.000
10187282678,NULL,2,NULL,NULL,NULL,4500.000
10187283028,NULL,1,NULL,NULL,NULL,93629.000
10187285939,NULL,1,NULL,NULL,NULL,0.000
10187287069,NULL,1,NULL,NULL,NULL,31025.000
10187296408,NULL,1,NULL,NULL,NULL,2995209.000
10187323029,NULL,1,NULL,NULL,NULL,8500.000
10187336187,NULL,1,NULL,NULL,NULL,181964.000
10187340629,NULL,1,NULL,NULL,NULL,6493165.000
10187360016,NULL,1,NULL,NULL,NULL,11340.000
10187435649,NULL,1,NULL,NULL,NULL,6261.000
10187458320,NULL,1,NULL,NULL,NULL,135142.000
10187487215,NULL,1,NULL,NULL,NULL,1000000.000
10187489650,NULL,1,NULL,NULL,NULL,1593275.000
10187493508,NULL,1,NULL,NULL,NULL,205068.000
10187493632,NULL,9,NULL,NULL,NULL,12105296.000
10187493906,NULL,1,NULL,NULL,NULL,400090.000
10187502075,NULL,1,NULL,NULL,NULL,5500.000
10187502977,NULL,1,NULL,NULL,NULL,0.000
10187508100,NULL,1,NULL,NULL,NULL,1132557.000
10187518398,NULL,1,NULL,NULL,NULL,5610470.000
10187523602,NULL,4,NULL,NULL,NULL,2130438.000
10187526336,NULL,1,NULL,NULL,NULL,230000.000
10187530700,NULL,1,NULL,NULL,NULL,2000.000
10187532357,NULL,1,NULL,NULL,NULL,20651.000
10187535981,NULL,2,NULL,NULL,NULL,556403.000
10187542738,NULL,1,NULL,NULL,NULL,18275.000
10187549904,NULL,1,NULL,NULL,NULL,0.000
10187555953,NULL,4,NULL,NULL,NULL,996000.000
10187557049,NULL,1,NULL,NULL,NULL,6123445.000
10187563998,NULL,1,NULL,NULL,NULL,19650084.000
10187569388,NULL,1,NULL,NULL,NULL,5003.000
10187574398,NULL,1,NULL,NULL,NULL,597576.000
10187582648,NULL,3,NULL,NULL,NULL,153166.000
10187593211,NULL,1,NULL,NULL,NULL,673500.000
10187610471,NULL,1,NULL,NULL,NULL,206000.000
10187611139,NULL,1,NULL,NULL,NULL,111501.000
10187638796,NULL,2,NULL,NULL,NULL,1045012.000
10187651929,NULL,1,NULL,NULL,NULL,29470.000
10187652572,NULL,1,NULL,NULL,NULL,107880.000
10187652755,NULL,1,NULL,NULL,NULL,8417344.000
10187667322,NULL,1,NULL,NULL,NULL,7096294.000
10187667568,NULL,1,NULL,NULL,NULL,33500.000
10187671368,NULL,1,NULL,NULL,NULL,8000.000
10187681376,NULL,3,NULL,NULL,NULL,2299.000
10187687169,NULL,1,NULL,NULL,NULL,4004050.000
10187691255,NULL,1,NULL,NULL,NULL,7000.000
10187736519,NULL,2,NULL,NULL,NULL,500.000
10187745431,NULL,2,NULL,NULL,NULL,975904.000
10187747128,NULL,2,NULL,NULL,NULL,50325775.000
10187747940,NULL,1,NULL,NULL,NULL,16900.000
10187755107,NULL,1,NULL,NULL,NULL,20544.000
10187757263,NULL,1,NULL,NULL,NULL,1500.000
10187758039,NULL,1,NULL,NULL,NULL,19800.000
10187758714,NULL,1,NULL,NULL,NULL,33500.000
10187760734,NULL,1,NULL,NULL,NULL,33500.000
10187765563,NULL,1,NULL,NULL,NULL,3216634.000
10187765914,NULL,1,NULL,NULL,NULL,433500.000
10187781756,NULL,1,NULL,NULL,NULL,239500.000
10187800473,NULL,1,NULL,NULL,NULL,2946056.000
10187830075,NULL,2,NULL,NULL,NULL,115000.000
10187834205,NULL,1,NULL,NULL,NULL,154000.000
10187836099,NULL,1,NULL,NULL,NULL,630500.000
10187839481,NULL,1,NULL,NULL,NULL,14825.000
10187840071,NULL,1,NULL,NULL,NULL,547741.000
10187849075,NULL,1,NULL,NULL,NULL,37000.000
10187874992,NULL,1,NULL,NULL,NULL,53603.000
10187894839,NULL,1,NULL,NULL,NULL,2735826.000
10187902975,NULL,1,NULL,NULL,NULL,30000.000
10187903041,NULL,NULL,553,NULL,NULL,18535860.000
10187916819,NULL,1,NULL,NULL,NULL,61000.000
10187920529,NULL,1,NULL,NULL,NULL,237503.000
10187924315,NULL,1,NULL,NULL,NULL,48145.000
10187937580,NULL,1,NULL,NULL,NULL,1487058.000
10187938203,NULL,1,NULL,NULL,NULL,4511.000
10187942219,NULL,1,NULL,NULL,NULL,3009355.000
10187956534,NULL,1,NULL,NULL,NULL,1508026.000
10187978933,NULL,1,NULL,NULL,NULL,199999.000
10187984517,NULL,1,NULL,NULL,NULL,1312643.000
10187986469,NULL,1,NULL,NULL,NULL,3148529.000
10187993488,NULL,1,NULL,NULL,NULL,29500.000
10187993875,NULL,1,NULL,NULL,NULL,45980838.000
10187995722,NULL,1,NULL,NULL,NULL,1392985.000
10188006383,NULL,1,NULL,NULL,NULL,401941.000
10188030491,NULL,1,NULL,NULL,NULL,0.000
10188043738,NULL,1,NULL,NULL,NULL,3428853.000
10188048793,NULL,1,NULL,NULL,NULL,108912.000
10188056623,NULL,1,NULL,NULL,NULL,208165.000
10188079272,NULL,1,NULL,NULL,NULL,102944.000
10188081066,NULL,2,NULL,NULL,NULL,25499.000
10188087869,NULL,1,NULL,NULL,NULL,10000.000
10188097422,NULL,1,NULL,NULL,NULL,997500.000
10188101656,NULL,1,NULL,NULL,NULL,2500.000
10188102006,NULL,1,NULL,NULL,NULL,50000.000
10188104838,NULL,1,NULL,NULL,NULL,18328.000
10188108536,NULL,1,NULL,NULL,NULL,138570.000
10188112532,NULL,2,NULL,NULL,NULL,38908.000
10188127564,NULL,2,NULL,NULL,NULL,17339.000
10188146059,NULL,1,NULL,NULL,NULL,550501.000
10188147442,NULL,NULL,24,NULL,NULL,600885.000
10188149071,NULL,1,NULL,NULL,NULL,77557.000
10188171028,NULL,1,NULL,NULL,NULL,49999.000
10188173734,NULL,1,NULL,NULL,NULL,1492539.000
10188201752,NULL,1,NULL,NULL,NULL,33500.000
10188250656,NULL,2,NULL,NULL,NULL,1476193.000
10188273582,NULL,1,NULL,NULL,NULL,3700.000
10188319159,NULL,1,NULL,NULL,NULL,593620.000
10188320542,NULL,1,NULL,NULL,NULL,282000.000
10188327044,NULL,1,NULL,NULL,NULL,1696.000
10188334200,NULL,1,NULL,NULL,NULL,718962.000
10188336230,NULL,1,NULL,NULL,NULL,12397.000
10188342353,NULL,1,NULL,NULL,NULL,702149.000
10188347363,NULL,1,NULL,NULL,NULL,1510504.000
10188348304,NULL,1,NULL,NULL,NULL,99500.000
10188348729,NULL,1,NULL,NULL,NULL,899530.000
10188377189,NULL,1,NULL,NULL,NULL,393500.000
10188385142,NULL,2,NULL,NULL,NULL,8897.000
10188391651,NULL,3,NULL,NULL,NULL,647812.000
10188393432,NULL,1,NULL,NULL,NULL,2501.000
10188397059,NULL,1,NULL,NULL,NULL,624510.000
10188399503,NULL,1,NULL,NULL,NULL,472944.000
10188406737,NULL,1,NULL,NULL,NULL,4228049.000
10188407202,NULL,1,NULL,NULL,NULL,2386504.000
10188412412,NULL,2,NULL,NULL,NULL,9396.000
10188412766,NULL,2,NULL,NULL,NULL,0.000
10188422166,NULL,1,NULL,NULL,NULL,230500.000
10188426507,NULL,1,NULL,NULL,NULL,73926.000
10188435965,NULL,1,NULL,NULL,NULL,5879.000
10188445393,NULL,2,NULL,NULL,NULL,48794.000
10188520104,NULL,1,NULL,NULL,NULL,2786338.000
10188543550,NULL,1,NULL,NULL,NULL,0.000
10188544253,NULL,1,NULL,NULL,NULL,450000.000
10188544428,NULL,1,NULL,NULL,NULL,7000.000
10188544621,NULL,1,NULL,NULL,NULL,23500.000
10188545364,NULL,1,NULL,NULL,NULL,233500.000
10188563362,NULL,2,NULL,NULL,NULL,227000.000
10188565812,NULL,2,NULL,NULL,NULL,5814695.000
10188567595,NULL,1,NULL,NULL,NULL,3500.000
10188603264,NULL,3,NULL,NULL,NULL,141036.000
10188646557,NULL,2,NULL,NULL,NULL,19994539.000
10188651128,NULL,1,NULL,NULL,NULL,20693389.000
10188673591,NULL,1,NULL,NULL,NULL,202007.000
10188676029,NULL,1,NULL,NULL,NULL,11000.000
10188692661,NULL,1,NULL,NULL,NULL,601771.000
10188693370,NULL,3,NULL,NULL,NULL,22961675.000
10188703030,NULL,1,NULL,NULL,NULL,547434.000
10188762935,NULL,2,NULL,NULL,NULL,1021506.000
10188763555,NULL,1,NULL,NULL,NULL,2000.000
10188768183,NULL,1,NULL,NULL,NULL,65000.000
10188792370,NULL,1,NULL,NULL,NULL,1645012.000
10188802270,NULL,1,NULL,NULL,NULL,83500.000
10188803126,NULL,1,NULL,NULL,NULL,42043.000
10188806734,NULL,1,NULL,NULL,NULL,33500.000
10188818991,NULL,1,NULL,NULL,NULL,907508.000
10188835372,NULL,1,NULL,NULL,NULL,6706.000
10188841419,NULL,1,NULL,NULL,NULL,571573.000
10188845745,NULL,1,NULL,NULL,NULL,182716.000
10188846986,NULL,1,NULL,NULL,NULL,5143877.000
10188847525,NULL,2,NULL,NULL,NULL,249800.000
10188866595,NULL,1,NULL,NULL,NULL,1099038.000
10188899882,NULL,2,NULL,NULL,NULL,21410.000
10188907319,NULL,1,NULL,NULL,NULL,260611.000
10188937466,NULL,1,NULL,NULL,NULL,1041500.000
10188937601,NULL,2,NULL,NULL,NULL,98950.000
10188944205,NULL,1,NULL,NULL,NULL,0.000
10188956246,NULL,2,NULL,NULL,NULL,544542.000
10188965606,NULL,1,NULL,NULL,NULL,605000.000
10188965741,NULL,1,NULL,NULL,NULL,39299.000
10188976135,NULL,1,NULL,NULL,NULL,1100117.000
10188977940,NULL,1,NULL,NULL,NULL,78500.000
10188978967,NULL,1,NULL,NULL,NULL,95369.000
10188985439,NULL,1,NULL,NULL,NULL,18708026.000
10188988300,NULL,1,NULL,NULL,NULL,215500.000
10189009265,NULL,4,NULL,NULL,NULL,5000.000
10189033889,NULL,1,NULL,NULL,NULL,36000.000
10189042149,NULL,1,NULL,NULL,NULL,20203.000
10189043919,NULL,1,NULL,NULL,NULL,2217.000
10189049432,NULL,2,NULL,NULL,NULL,113600.000
10189053541,NULL,1,NULL,NULL,NULL,612594.000
10189058982,NULL,1,NULL,NULL,NULL,49999.000
10189073291,NULL,1,NULL,NULL,NULL,1764453.000
10189093871,NULL,1,NULL,NULL,NULL,1001.000
10189105909,NULL,1,NULL,NULL,NULL,0.000
10189117049,NULL,1,NULL,NULL,NULL,3500.000
10189117632,NULL,1,NULL,NULL,NULL,86760.000
10189117815,NULL,1,NULL,NULL,NULL,27300.000
10189123569,NULL,1,NULL,NULL,NULL,22500.000
10189136230,NULL,1,NULL,NULL,NULL,1200001.000
10189136884,NULL,1,NULL,NULL,NULL,3377585.000
10189141060,NULL,1,NULL,NULL,NULL,1070515.000
10189150268,NULL,1,NULL,NULL,NULL,353532.000
10189166119,NULL,1,NULL,NULL,NULL,2500.000
10189169899,NULL,1,NULL,NULL,NULL,406754.000
10189194575,NULL,1,NULL,NULL,NULL,963499.000
10189224242,NULL,1,NULL,NULL,NULL,7000.000
10189226689,NULL,1,NULL,NULL,NULL,33500.000
10189228079,NULL,1,NULL,NULL,NULL,291096.000
10189233054,NULL,1,NULL,NULL,NULL,2000140.000
10189261905,NULL,1,NULL,NULL,NULL,178500.000
10189263992,NULL,1,NULL,NULL,NULL,4900509.000
10189265355,NULL,2,NULL,NULL,NULL,9455.000
10189282010,NULL,1,NULL,NULL,NULL,746773.000
10189296428,NULL,1,NULL,NULL,NULL,1651006.000
10189302726,NULL,1,NULL,NULL,NULL,13420.000
10189305636,NULL,1,NULL,NULL,NULL,160500.000
10189317308,NULL,1,NULL,NULL,NULL,2000.000
10189320116,NULL,3,NULL,NULL,NULL,3562.000
10189332303,NULL,1,NULL,NULL,NULL,49900.000
10189340345,NULL,1,NULL,NULL,NULL,1326338.000
10189340684,NULL,1,NULL,NULL,NULL,128.000
10189346306,NULL,1,NULL,NULL,NULL,1400.000
10189362159,NULL,1,NULL,NULL,NULL,896027.000
10189367514,NULL,1,NULL,NULL,NULL,1908976.000
10189374118,NULL,1,NULL,NULL,NULL,23500.000
10189378435,NULL,1,NULL,NULL,NULL,401.000
10189380626,NULL,1,NULL,NULL,NULL,2983540.000
10189389992,NULL,1,NULL,NULL,NULL,5419.000
10189392000,NULL,1,NULL,NULL,NULL,7000.000
10189430246,NULL,1,NULL,NULL,NULL,73500.000
10189517124,NULL,1,NULL,NULL,NULL,1403522.000
10189525586,NULL,2,NULL,NULL,NULL,158778.000
10189583366,NULL,1,NULL,NULL,NULL,0.000
10189584033,NULL,1,NULL,NULL,NULL,21000.000
10189584285,NULL,1,NULL,NULL,NULL,1304.000
